CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
18071,623,2,2.0,1,3,2,132,Others
18072,551,1,1.0,1,2,1,121,Lost
18073,480,12,4.0,2,4,4,244,At Risk
18074,739,1,2.0,1,2,2,122,Lost
18075,389,10,4.0,3,4,4,344,Champion
18077,374,11,4.0,4,4,4,444,Champion
18078,583,2,2.0,1,3,2,132,Others
18079,411,4,4.0,3,3,4,334,Potential Loyalist
18080,384,2,3.0,3,3,3,333,Potential Loyalist
18081,402,3,2.0,3,3,2,332,Potential Loyalist
18082,391,1,3.0,3,2,3,323,Potential Loyalist
18084,382,1,1.0,4,2,1,421,Others
18085,696,2,3.0,1,3,3,133,Others
18086,640,1,1.0,1,2,1,121,Lost
18087,464,2,4.0,2,3,4,234,At Risk
18088,427,1,1.0,2,2,1,221,Others
18092,368,11,4.0,4,4,4,444,Champion
18093,459,4,4.0,2,3,4,234,At Risk
18094,447,7,4.0,2,4,4,244,At Risk
18095,678,2,2.0,1,3,2,132,Others
18096,377,3,3.0,4,3,3,433,Champion
18097,373,6,4.0,4,4,4,444,Champion
18099,493,1,1.0,2,2,1,221,Others
18101,377,2,1.0,4,3,1,431,Loyal
18102,366,60,4.0,4,4,4,444,Champion
18104,403,1,3.0,3,2,3,323,Potential Loyalist
18105,403,1,1.0,3,2,1,321,Others
18106,695,1,2.0,1,2,2,122,Lost
18108,620,1,1.0,1,2,1,121,Lost
18109,367,26,4.0,4,4,4,444,Champion
18110,385,1,1.0,3,2,1,321,Others
18112,378,2,2.0,4,3,2,432,Loyal
18113,734,1,1.0,1,2,1,121,Lost
18114,656,1,1.0,1,2,1,121,Lost
18116,433,8,3.0,2,4,3,243,At Risk
18117,391,1,2.0,3,2,2,322,Others
18118,376,26,4.0,4,4,4,444,Champion
18119,733,1,1.0,1,2,1,121,Lost
18120,580,1,1.0,1,2,1,121,Lost
18121,515,2,2.0,1,3,2,132,Others
18122,374,6,4.0,4,4,4,444,Champion
18123,390,2,2.0,3,3,2,332,Potential Loyalist
18125,395,4,3.0,3,3,3,333,Potential Loyalist
18126,426,1,1.0,2,2,1,221,Others
18127,385,3,2.0,3,3,2,332,Potential Loyalist
18129,609,1,1.0,1,2,1,121,Lost
18130,381,3,3.0,4,3,3,433,Champion
18133,578,1,3.0,1,2,3,123,Others
18135,395,5,3.0,3,4,3,343,Others
18136,429,3,3.0,2,3,3,233,At Risk
18138,661,1,1.0,1,2,1,121,Lost
18139,383,6,4.0,4,4,4,444,Champion
18142,523,2,3.0,1,3,3,133,Others
18143,482,2,3.0,2,3,3,233,At Risk
18144,373,12,4.0,4,4,4,444,Champion
18145,378,4,4.0,4,3,4,434,Champion
18146,506,2,1.0,2,3,1,231,Others
18147,411,2,1.0,3,3,1,331,Potential Loyalist
18149,416,3,2.0,3,3,2,332,Potential Loyalist
18150,398,3,2.0,3,3,2,332,Potential Loyalist
18151,500,2,2.0,2,3,2,232,Others
18154,369,2,2.0,4,3,2,432,Loyal
18155,441,3,2.0,2,3,2,232,Others
18156,378,2,3.0,4,3,3,433,Champion
18158,375,2,2.0,4,3,2,432,Loyal
18159,667,1,2.0,1,2,2,122,Lost
18160,423,2,2.0,2,3,2,232,Others
18161,381,5,3.0,4,4,3,443,Champion
18164,403,1,2.0,3,2,2,322,Others
18165,543,1,1.0,1,2,1,121,Lost
18167,389,3,3.0,3,3,3,333,Potential Loyalist
18168,542,6,3.0,1,4,3,143,At Risk
18169,426,1,1.0,2,2,1,221,Others
18170,399,3,3.0,3,3,3,333,Potential Loyalist
18171,424,5,3.0,2,4,3,243,At Risk
18172,380,20,4.0,4,4,4,444,Champion
18173,452,4,4.0,2,3,4,234,At Risk
18174,373,1,1.0,4,2,1,421,Others
18176,724,1,2.0,1,2,2,122,Lost
18177,397,6,3.0,3,4,3,343,Others
18178,494,4,3.0,2,3,3,233,At Risk
18179,375,6,4.0,4,4,4,444,Champion
18180,370,6,4.0,4,4,4,444,Champion
18181,390,1,2.0,3,2,2,322,Others
18183,593,2,2.0,1,3,2,132,Others
18184,381,1,1.0,4,2,1,421,Others
18185,615,1,1.0,1,2,1,121,Lost
18188,381,3,4.0,4,3,4,434,Champion
18189,443,2,3.0,2,3,3,233,At Risk
18190,558,2,1.0,1,3,1,131,Others
18191,627,1,1.0,1,2,1,121,Lost
18192,437,1,3.0,2,2,3,223,Others
18193,531,1,1.0,1,2,1,121,Lost
18194,448,1,3.0,2,2,3,223,Others
18196,461,2,3.0,2,3,3,233,At Risk
18198,370,17,4.0,4,4,4,444,Champion
18200,472,1,1.0,2,2,1,221,Others
18202,565,3,3.0,1,3,3,133,Others
18203,523,1,1.0,1,2,1,121,Lost
18204,437,3,4.0,2,3,4,234,At Risk
18205,402,2,2.0,3,3,2,332,Potential Loyalist
18209,394,1,1.0,3,2,1,321,Others
18210,367,6,4.0,4,4,4,444,Champion
18211,391,5,2.0,3,4,2,342,Loyal
18212,692,1,1.0,1,2,1,121,Lost
18213,602,1,1.0,1,2,1,121,Lost
18215,455,1,1.0,2,2,1,221,Others
18216,397,1,2.0,3,2,2,322,Others
18217,395,2,2.0,3,3,2,332,Potential Loyalist
18218,577,2,2.0,1,3,2,132,Others
18219,368,10,4.0,4,4,4,444,Champion
18220,592,1,1.0,1,2,1,121,Lost
18221,388,5,3.0,3,4,3,343,Others
18222,458,1,2.0,2,2,2,222,Others
18223,370,14,4.0,4,4,4,444,Champion
18224,629,1,1.0,1,2,1,121,Lost
18225,369,12,4.0,4,4,4,444,Champion
18226,410,11,4.0,3,4,4,344,Champion
18227,583,1,1.0,1,2,1,121,Lost
18228,422,2,3.0,2,3,3,233,At Risk
18229,377,20,4.0,4,4,4,444,Champion
18230,375,7,4.0,4,4,4,444,Champion
18231,558,5,4.0,1,4,4,144,At Risk
18232,447,4,2.0,2,3,2,232,Others
18233,691,1,2.0,1,2,2,122,Lost
18235,437,3,4.0,2,3,4,234,At Risk
18236,395,6,3.0,3,4,3,343,Others
18237,368,5,3.0,4,4,3,443,Champion
18239,584,5,3.0,1,4,3,143,At Risk
18240,412,1,2.0,3,2,2,322,Others
18241,375,17,4.0,4,4,4,444,Champion
18242,438,4,4.0,2,3,4,234,At Risk
18245,373,7,4.0,4,4,4,444,Champion
18246,389,2,2.0,3,3,2,332,Potential Loyalist
18248,488,2,3.0,2,3,3,233,At Risk
18249,383,1,1.0,4,2,1,421,Others
18250,676,1,2.0,1,2,2,122,Lost
18251,453,1,4.0,2,2,4,224,Others
18252,416,2,2.0,3,3,2,332,Potential Loyalist
18255,455,1,1.0,2,2,1,221,Others
18257,405,8,4.0,3,4,4,344,Champion
18259,390,3,4.0,3,3,4,334,Potential Loyalist
18260,538,6,4.0,1,4,4,144,At Risk
18261,409,2,2.0,3,3,2,332,Potential Loyalist
18262,506,1,1.0,2,2,1,221,Others
18263,391,3,3.0,3,3,3,333,Potential Loyalist
18265,438,2,3.0,2,3,3,233,At Risk
18268,500,1,1.0,2,2,1,221,Others
18269,732,1,1.0,1,2,1,121,Lost
18270,404,2,1.0,3,3,1,331,Potential Loyalist
18272,368,6,4.0,4,4,4,444,Champion
18273,368,3,1.0,4,3,1,431,Loyal
18274,396,1,1.0,3,2,1,321,Others
18276,409,1,2.0,3,2,2,322,Others
18277,424,1,1.0,2,2,1,221,Others
18278,439,1,1.0,2,2,1,221,Others
18280,643,1,1.0,1,2,1,121,Lost
18281,546,1,1.0,1,2,1,121,Lost
18282,373,2,1.0,4,3,1,431,Loyal
18283,369,16,4.0,4,4,4,444,Champion
18287,408,3,4.0,3,3,4,334,Potential Loyalist
